grid_id,hb_peo_density,hb_distance,up_la,down_la,right_lon,left_lon,lon,la,wb_peo_density,wb_distance,jh_density,jh_ratio,poi_sum,roaddensity,near_dist,time_to_sub,事件活动_count,交通设施服务_count,住宿服务_count,体育休闲服务_count,公共设施_count,公司企业_count,医疗保健服务_count,商务住宅_count,地名地址信息_count,室内设施_count,摩托车服务_count,政府机构及社会团体_count,汽车服务_count,汽车维修_count,汽车销售_count,生活服务_count,科教文化服务_count,购物服务_count,通行设施_count,道路附属设施_count,金融保险服务_count,风景名胜_count,餐饮服务_count,evenness,diversity
"(120.120703, 30.179438)",38,13.73619387,30.184438,30.174438,120.125703,120.115703,120.120703,30.179438,19,10.22958329,57,0.5,1,0,8.905583042,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(120.350703, 30.179438)",135,9.204430162,30.184438,30.174438,120.355703,120.345703,120.350703,30.179438,111,6.840559961,246,0.822222222,114,9.721173535,16.66510197,30,0,0,0,0,6,17,3,2,40,0,1,6,0,0,0,7,0,17,9,0,2,0,4,0.810264058,2.013430547
"(120.360703, 30.179438)",131,7.697536271,30.184438,30.174438,120.365703,120.355703,120.360703,30.179438,145,7.290485587,276,1.106870229,108,9.842646114,17.57662029,30,0,0,0,0,4,33,0,1,18,0,0,9,7,0,0,7,2,22,4,0,0,0,1,0.813836337,1.951494304
"(120.380703, 30.179438)",14,5.913568862,30.184438,30.174438,120.385703,120.375703,120.380703,30.179438,20,4.487447732,34,1.428571429,137,11.61841968,19.42489392,30,0,2,1,0,8,23,6,3,17,0,0,7,1,2,0,15,1,20,11,0,0,1,19,0.852516722,2.363678249
"(120.390703, 30.179438)",440,9.256595232,30.184438,30.174438,120.395703,120.385703,120.390703,30.179438,443,7.67518197,883,1.006818182,145,8.848711961,20.35942252,30,0,1,0,0,3,52,2,3,13,0,0,8,0,1,3,9,5,15,20,0,1,0,9,0.781260436,2.115692482
"(120.400703, 30.179438)",203,10.0853738,30.184438,30.174438,120.405703,120.395703,120.400703,30.179438,198,9.494623017,401,0.975369458,81,8.701392005,21.29969596,30,0,2,0,0,0,20,1,2,30,0,0,1,0,0,0,5,3,7,9,0,0,0,1,0.754199513,1.808491447
"(119.670703, 30.189438)",0,0,30.194438,30.184438,119.675703,119.665703,119.670703,30.189438,0,0,0,0,59,9.838611456,50.9044455,30,0,5,0,0,0,19,1,0,8,0,0,1,0,1,0,4,1,11,7,0,0,0,1,0.808648781,1.939055088
"(119.680703, 30.189438)",177,6.988282174,30.194438,30.184438,119.685703,119.675703,119.680703,30.189438,263,8.793898384,440,1.485875706,20,10.03620658,49.91215115,30,0,1,0,0,1,5,0,0,6,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0.878391721,1.709271364
"(119.690703, 30.189438)",166,10.86119856,30.194438,30.184438,119.695703,119.685703,119.690703,30.189438,388,13.1629837,554,2.337349398,6,4.499361913,48.92017062,30,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.693147181
"(120.120703, 30.189438)",56,8.596161117,30.194438,30.184438,120.125703,120.115703,120.120703,30.189438,56,6.825165183,112,1,42,4.910937681,8.167347209,30,0,3,1,4,0,5,0,2,9,0,0,1,1,0,0,3,1,5,3,0,2,0,2,0.91592186,2.417170298
"(120.130703, 30.189438)",238,9.508901339,30.194438,30.184438,120.135703,120.125703,120.130703,30.189438,311,11.17515986,549,1.306722689,127,8.227187038,7.49672224,30,0,11,0,6,1,39,0,5,37,0,0,0,0,0,0,6,4,4,6,0,0,2,6,0.788464097,1.959259677
"(120.370703, 30.189438)",343,9.206203793,30.194438,30.184438,120.375703,120.365703,120.370703,30.189438,244,6.5513457,587,0.711370262,92,11.15886222,18.13798896,30,0,1,0,0,2,31,0,0,13,0,1,6,0,1,0,6,1,16,10,0,0,1,3,0.773962602,1.985174878
"(120.410703, 30.189438)",93,11.82336712,30.194438,30.184438,120.415703,120.405703,120.410703,30.189438,66,7.725926852,159,0.709677419,468,14.94649914,21.94545568,30,0,6,1,6,21,22,11,5,78,0,1,30,8,6,0,42,12,133,16,0,8,3,59,0.782504987,2.304038187
"(119.670703, 30.199438)",442,14.11180799,30.204438,30.194438,119.675703,119.665703,119.670703,30.199438,478,12.60046929,920,1.081447964,38,10.99218604,50.79135433,30,0,1,0,0,0,18,0,1,6,0,0,2,0,0,0,0,0,1,9,0,0,0,0,0.734194526,1.42867658
"(119.710703, 30.199438)",567,11.56302344,30.204438,30.194438,119.715703,119.705703,119.710703,30.199438,1109,12.58621673,1676,1.955908289,54,4.857112574,46.81466405,30,0,0,0,0,0,20,1,0,9,0,0,4,1,0,0,1,0,6,9,0,0,0,3,0.812041941,1.78423851
"(119.990703, 30.199438)",674,12.65032404,30.204438,30.194438,119.995703,119.985703,119.990703,30.199438,298,11.19725875,972,0.442136499,10,3.940630772,19.24036963,30,0,0,0,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.844541246,1.359236701
"(120.000703, 30.199438)",47,10.10731749,30.204438,30.194438,120.005703,119.995703,120.000703,30.199438,15,5.155200585,62,0.319148936,1,1.736982433,18.27858251,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"(120.010703, 30.199438)",0,0,30.204438,30.194438,120.015703,120.005703,120.010703,30.199438,0,0,0,0,4,7.113920759,17.32103886,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.94639463,1.039720771
"(120.130703, 30.199438)",144,10.51047292,30.204438,30.194438,120.135703,120.125703,120.130703,30.199438,172,9.775255835,316,1.194444444,87,10.09087345,6.753198348,30,1,14,3,0,9,3,0,0,5,0,0,0,0,0,0,6,4,8,3,0,0,28,3,0.852728222,2.11895003
"(120.410703, 30.199438)",331,9.062451121,30.204438,30.194438,120.415703,120.405703,120.410703,30.199438,240,10.15273959,571,0.725075529,153,14.68054493,21.68663889,30,0,2,0,1,3,16,3,3,27,0,0,8,1,3,0,8,2,55,13,0,1,2,5,0.747205428,2.116992388
"(119.670703, 30.209438)",82,8.235681385,30.214438,30.204438,119.675703,119.665703,119.670703,30.209438,103,11.03882862,185,1.256097561,103,7.014998621,50.69739404,30,0,4,0,0,1,12,1,2,9,0,0,4,9,2,14,6,1,21,7,0,0,0,10,0.881462727,2.387045314
"(119.710703, 30.209438)",99,4.921239337,30.214438,30.204438,119.715703,119.705703,119.710703,30.209438,38,6.954704518,137,0.383838384,57,1.57784533,46.71280718,30,0,1,0,1,0,28,0,0,3,0,0,0,0,0,0,5,1,4,10,0,0,0,4,0.732127477,1.608648487
"(119.980703, 30.209438)",6,5.551264288,30.214438,30.204438,119.985703,119.975703,119.980703,30.209438,2,12.91262887,8,0.333333333,36,4.666718696,19.9733831,30,0,2,0,0,0,2,0,0,10,0,0,10,0,0,0,6,0,1,1,0,0,1,3,0.836105267,1.837111042
"(120.030703, 30.209438)",1,29.92753563,30.214438,30.204438,120.035703,120.025703,120.030703,30.209438,8,13.1993303,9,8,13,4.523986133,15.11892407,30,0,2,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0.913831148,1.778233306
"(120.040703, 30.209438)",0,0,30.214438,30.204438,120.045703,120.035703,120.040703,30.209438,0,0,0,0,2,2.254903831,14.1596829,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181
"(120.130703, 30.209438)",4,33.95387677,30.214438,30.204438,120.135703,120.125703,120.130703,30.209438,49,7.829126148,53,12.25,107,6.614713914,6.07567526,30,0,15,2,0,5,4,2,0,5,0,0,4,0,0,0,6,3,2,5,0,0,51,3,0.736440503,1.888932596
"(120.320703, 30.209438)",228,8.604631462,30.214438,30.204438,120.325703,120.315703,120.320703,30.209438,154,7.484792647,382,0.675438596,41,3.539554903,12.75829565,30,0,0,0,0,1,6,1,2,8,0,0,1,1,0,0,7,0,12,1,0,0,0,1,0.814167459,1.952288302
"(120.350703, 30.209438)",326,8.065176551,30.214438,30.204438,120.355703,120.345703,120.350703,30.209438,146,6.508032799,472,0.447852761,29,18.16358424,15.62749191,30,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0.676580046,1.088913577
"(120.420703, 30.209438)",287,9.40123168,30.214438,30.204438,120.425703,120.415703,120.420703,30.209438,144,7.742825442,431,0.50174216,36,8.490700034,22.45134576,30,0,1,0,3,1,8,1,1,9,0,0,5,1,0,0,1,0,2,2,0,0,1,0,0.849924871,2.180014253
"(119.680703, 30.219438)",4,3.915126864,30.224438,30.214438,119.685703,119.675703,119.680703,30.219438,1,0.734139779,5,0.25,363,17.24999716,49.62490669,30,0,22,8,0,2,24,6,11,120,0,1,9,13,3,8,23,5,67,17,0,2,3,19,0.769086695,2.264528842
"(119.720703, 30.219438)",1815,16.59998697,30.224438,30.214438,119.725703,119.715703,119.720703,30.219438,1147,13.60333112,2962,0.631955923,67,4.265163437,45.63448083,30,0,7,2,5,1,8,0,4,13,0,0,1,0,1,0,3,1,4,14,0,1,1,1,0.847027157,2.348457943
"(119.990703, 30.219438)",1475,12.72534277,30.224438,30.214438,119.995703,119.985703,119.990703,30.219438,683,9.06739358,2158,0.463050847,77,2.541330199,18.80130839,30,0,4,3,2,0,6,2,1,17,0,0,0,4,0,0,12,2,13,3,0,0,0,8,0.880593414,2.258677511
"(120.000703, 30.219438)",166,11.70606491,30.224438,30.214438,120.005703,119.995703,120.000703,30.219438,38,8.761053249,204,0.228915663,11,2.327872813,17.81671809,30,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.90844969,1.767761472
"(120.050703, 30.219438)",873,13.88516165,30.224438,30.214438,120.055703,120.045703,120.050703,30.219438,245,10.46699715,1118,0.280641466,10,3.570031742,12.92791751,30,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.864973521,0.950270539
"(120.130703, 30.219438)",113,13.38948884,30.224438,30.214438,120.135703,120.125703,120.130703,30.219438,87,8.860550978,200,0.769911504,464,8.688677781,5.485979469,30,1,24,107,9,18,6,1,2,12,0,0,15,1,0,0,45,5,28,43,0,1,85,61,0.787016396,2.274769963
"(120.140703, 30.219438)",99,6.706454951,30.224438,30.214438,120.145703,120.135703,120.140703,30.219438,96,10.75141259,195,0.96969697,91,10.16615411,4.669358039,30,1,11,6,0,9,6,0,0,4,0,0,12,1,0,0,9,2,1,6,0,0,16,7,0.90598664,2.390950682
"(120.310703, 30.219438)",1336,8.839398645,30.224438,30.214438,120.315703,120.305703,120.310703,30.219438,787,9.03085755,2123,0.589071856,35,10.82325793,11.50583083,30,0,0,0,0,0,14,0,1,12,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0.769204264,1.378229023
"(120.320703, 30.219438)",1219,9.434506358,30.224438,30.214438,120.325703,120.315703,120.320703,30.219438,1722,10.69573863,2941,1.412633306,116,11.44678893,12.47072181,30,0,3,0,1,2,20,3,3,22,0,0,14,2,1,0,6,4,16,9,0,0,1,9,0.85095621,2.359351591
"(120.350703, 30.219438)",533,7.804392223,30.224438,30.214438,120.355703,120.345703,120.350703,30.219438,942,11.30106363,1475,1.767354597,173,7.170456393,15.39122694,30,0,6,0,3,0,56,2,11,12,0,0,1,0,0,0,12,2,23,20,0,1,1,23,0.786580528,2.075831108
"(120.360703, 30.219438)",348,10.12339629,30.224438,30.214438,120.365703,120.355703,120.360703,30.219438,491,9.923698011,839,1.41091954,23,11.51875589,16.37077775,30,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.543114673,0.752916809
"(120.370703, 30.219438)",252,10.73393453,30.224438,30.214438,120.375703,120.365703,120.370703,30.219438,379,11.26888088,631,1.503968254,43,5.973870372,17.35261216,30,0,1,0,1,1,9,0,0,20,0,1,0,2,0,0,0,0,2,3,2,0,0,1,0.723378745,1.734586473
"(120.380703, 30.219438)",219,10.40128584,30.224438,30.214438,120.385703,120.375703,120.380703,30.219438,307,12.96844408,526,1.401826484,57,12.98600099,18.33641005,30,0,1,0,0,0,27,0,3,16,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0.719121182,1.399345207
"(120.420703, 30.219438)",27,10.94705796,30.224438,30.214438,120.425703,120.415703,120.420703,30.219438,110,14.51788201,137,4.074074074,8,6.400739701,22.28534431,30,0,0,0,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.967132018,1.732867951
"(120.450703, 30.219438)",401,9.239668435,30.224438,30.214438,120.455703,120.445703,120.450703,30.219438,288,8.692101801,689,0.718204489,67,13.19921668,25.25723912,30,0,1,0,0,2,21,1,0,3,0,0,6,2,1,0,2,2,17,8,0,0,0,1,0.776179556,1.990861254
"(120.460703, 30.219438)",173,10.53415419,30.224438,30.214438,120.465703,120.455703,120.460703,30.219438,80,5.952137303,253,0.462427746,134,11.18225653,26.24927728,30,0,5,2,1,2,24,1,3,10,0,0,8,10,5,2,13,4,29,8,0,0,1,6,0.851705037,2.461744184
"(120.470703, 30.219438)",991,13.27894818,30.224438,30.214438,120.475703,120.465703,120.470703,30.219438,489,9.563162469,1480,0.493440969,137,12.25585889,27.24189765,30,0,0,2,1,1,12,0,3,56,0,0,8,5,2,0,13,1,24,2,0,0,1,6,0.717765808,1.94374584
"(119.680703, 30.229438)",0,0,30.234438,30.224438,119.685703,119.675703,119.680703,30.229438,0,0,0,0,72,5.27327061,49.56864174,30,0,6,1,0,0,8,1,4,20,0,0,2,6,4,1,5,1,3,6,0,0,1,3,0.861622562,2.388924997
"(119.720703, 30.229438)",4124,16.39257864,30.234438,30.224438,119.725703,119.715703,119.720703,30.229438,4713,16.21051425,8837,1.142822502,1759,13.77307554,45.57328956,30,0,80,35,32,4,117,62,56,185,0,3,70,25,10,3,229,36,487,64,0,28,0,233,0.796324596,2.34472918
"(119.730703, 30.229438)",1240,15.02094975,30.234438,30.224438,119.735703,119.725703,119.730703,30.229438,931,11.97077417,2171,0.750806452,234,9.24146278,44.5745818,30,0,22,22,6,2,5,6,6,32,0,0,8,3,0,0,27,6,25,16,0,3,3,42,0.874658362,2.478093742
"(119.740703, 30.229438)",459,13.20301007,30.234438,30.224438,119.745703,119.735703,119.740703,30.229438,482,11.52939256,941,1.050108932,334,11.53377356,43.57593331,30,0,8,1,1,3,7,3,48,203,0,0,8,2,0,0,8,3,22,10,0,0,1,6,0.539867623,1.496830882
"(119.910703, 30.229438)",147,14.26484051,30.234438,30.224438,119.915703,119.905703,119.910703,30.229438,141,9.81574718,288,0.959183673,20,5.759225884,26.6142349,30,0,3,0,1,2,4,0,0,4,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0.928431812,2.13779325
"(119.920703, 30.229438)",214,13.93552909,30.234438,30.224438,119.925703,119.915703,119.920703,30.229438,65,7.588645814,279,0.303738318,21,4.527361565,25.61801415,30,0,4,0,3,3,4,0,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0.951968307,1.979562445
"(119.930703, 30.229438)",0,0,30.234438,30.224438,119.935703,119.925703,119.930703,30.229438,0,0,0,0,7,2.263041392,24.6220997,30,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.86991553,0.955699891
"(119.950703, 30.229438)",583,11.76587001,30.234438,30.224438,119.955703,119.945703,119.950703,30.229438,297,11.588666,880,0.509433962,13,1.937647451,22.63135197,30,0,0,0,1,0,1,0,1,6,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0.838345708,1.631345421
"(120.000703, 30.229438)",24,7.625486688,30.234438,30.224438,120.005703,119.995703,120.000703,30.229438,55,8.251213071,79,2.291666667,249,6.244942968,17.6631755,30,0,9,2,2,1,12,3,8,77,0,0,2,4,4,0,29,9,63,12,0,2,0,10,0.739823156,2.096076837
"(120.010703, 30.229438)",1481,12.75776017,30.234438,30.224438,120.015703,120.005703,120.010703,30.229438,981,12.89671857,2462,0.662390277,60,2.892607766,16.6717734,30,0,3,0,1,0,12,6,1,17,0,0,0,3,2,0,2,2,4,6,0,0,0,1,0.843943363,2.164671987
"(120.050703, 30.229438)",941,10.70926085,30.234438,30.224438,120.055703,120.045703,120.050703,30.229438,1167,11.55356825,2108,1.240170032,171,9.448277174,12.7187034,30,0,6,6,2,3,22,2,7,18,0,0,16,7,3,0,18,4,31,10,0,0,3,13,0.893812471,2.532361421
"(120.140703, 30.229438)",40,7.799126064,30.234438,30.224438,120.145703,120.135703,120.140703,30.229438,121,8.691270787,161,3.025,224,12.03800105,4.115046636,30,2,15,1,0,23,3,0,0,6,0,0,4,2,0,0,33,0,20,21,0,0,61,33,0.821035798,2.105915243
"(120.150703, 30.229438)",37,3.694158611,30.234438,30.224438,120.155703,120.145703,120.150703,30.229438,197,9.653072473,234,5.324324324,283,11.72092717,3.26853849,30,0,39,21,8,16,7,3,15,8,0,0,6,3,0,0,28,16,20,28,0,3,43,19,0.910177133,2.578725999
"(120.280703, 30.229438)",48,6.228967336,30.234438,30.224438,120.285703,120.275703,120.280703,30.229438,30,7.286595751,78,0.625,79,10.8572448,8.34796785,30,0,11,0,1,0,17,1,2,13,0,0,3,1,0,1,2,5,6,12,0,1,0,3,0.838193216,2.269869307
"(120.310703, 30.229438)",116,5.439259572,30.234438,30.224438,120.315703,120.305703,120.310703,30.229438,641,8.930791011,757,5.525862069,151,6.398281984,11.27176055,30,0,6,2,0,0,61,0,12,12,0,0,3,0,0,1,4,3,11,32,0,0,0,4,0.746517346,1.855025916
"(120.350703, 30.229438)",522,8.475498357,30.234438,30.224438,120.355703,120.345703,120.350703,30.229438,1149,11.9801172,1671,2.201149425,195,7.371845557,15.21432669,30,0,8,0,2,0,50,2,11,36,0,0,9,4,0,0,15,3,23,23,0,1,0,8,0.831176856,2.193523374
"(120.390703, 30.229438)",772,11.67781346,30.234438,30.224438,120.395703,120.385703,120.390703,30.229438,834,10.24277439,1606,1.080310881,98,5.082064167,19.17978535,30,0,10,7,2,0,32,1,1,9,0,0,4,0,2,0,8,1,3,15,0,0,0,3,0.811341407,2.141176486
"(120.440703, 30.229438)",272,17.43969707,30.234438,30.224438,120.445703,120.435703,120.440703,30.229438,1497,21.28742729,1769,5.503676471,8,6.560691576,24.15214624,30,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.886859507,0.974314753
"(120.450703, 30.229438)",0,0,30.234438,30.224438,120.455703,120.445703,120.450703,30.229438,0,0,0,0,29,10.37485833,25.14791316,30,0,0,0,0,0,9,0,0,7,0,0,7,0,0,0,1,1,1,1,0,0,2,0,0.816656953,1.698190394
"(120.480703, 30.229438)",698,13.37423291,30.234438,30.224438,120.485703,120.475703,120.480703,30.229438,331,9.630203147,1029,0.474212034,331,10.7700935,28.13701559,30,0,4,0,0,3,20,2,0,241,0,0,6,1,4,1,6,0,29,5,0,0,2,7,0.435899539,1.150363873
"(119.680703, 30.239438)",0,0,30.244438,30.234438,119.685703,119.675703,119.680703,30.239438,0,0,0,0,171,5.005200057,49.53207657,30,0,9,0,3,2,32,1,7,14,0,0,8,3,6,0,15,4,31,15,0,1,2,18,0.858571745,2.432516926
"(119.750703, 30.239438)",0,0,30.244438,30.234438,119.755703,119.745703,119.750703,30.239438,2,12.44415973,2,0,17,10.48959037,42.53494198,30,0,2,1,1,1,0,0,2,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0.886709918,1.843861438
"(119.830703, 30.239438)",219,10.34087754,30.244438,30.234438,119.835703,119.825703,119.830703,30.239438,91,9.686466972,310,0.415525114,22,1.180350547,34.53963879,30,0,2,0,0,2,1,0,0,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.660675713,1.285615574
"(119.860703, 30.239438)",0,0,30.244438,30.234438,119.865703,119.855703,119.860703,30.239438,0,0,0,0,7,4.91972805,31.54201409,30,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86991553,0.955699891
"(119.870703, 30.239438)",14,6.137737288,30.244438,30.234438,119.875703,119.865703,119.870703,30.239438,36,6.704384437,50,2.571428571,1,0.793332261,30.54290953,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(119.880703, 30.239438)",0,0,30.244438,30.234438,119.885703,119.875703,119.880703,30.239438,0,0,0,0,11,1.435270419,29.54386557,30,0,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.960058249,1.720193459
"(119.900703, 30.239438)",0,0,30.244438,30.234438,119.905703,119.895703,119.900703,30.239438,0,0,0,0,25,4.030230743,27.54593897,30,0,0,2,2,1,3,1,0,7,0,0,0,1,0,0,3,0,2,0,0,1,0,2,0.912694962,2.188546936
"(119.970703, 30.239438)",2,6.128192208,30.244438,30.234438,119.975703,119.965703,119.970703,30.239438,33,14.77034196,35,16.5,490,14.63831549,20.55624217,30,0,11,1,6,2,33,5,17,282,0,0,9,7,1,0,29,9,23,25,0,2,0,28,0.602208917,1.70618634
"(119.990703, 30.239438)",1,3.909711056,30.244438,30.234438,119.995703,119.985703,119.990703,30.239438,1,2.649570647,2,1,207,7.569606442,18.56061231,30,0,11,1,7,1,4,3,9,89,0,0,7,1,2,0,23,5,20,13,0,0,0,11,0.733479474,2.033636916
"(120.060703, 30.239438)",341,9.052477811,30.244438,30.234438,120.065703,120.055703,120.060703,30.239438,194,7.694698942,535,0.568914956,213,5.545528681,11.58699568,30,0,6,1,3,4,2,1,10,42,0,0,6,1,0,0,27,31,27,28,0,4,2,18,0.817814502,2.317042959
"(120.070703, 30.239438)",853,9.951805967,30.244438,30.234438,120.075703,120.065703,120.070703,30.239438,255,10.07422159,1108,0.2989449,17,5.076825537,10.59333485,30,0,1,0,0,1,3,0,0,4,0,0,1,0,0,0,1,1,0,2,0,0,3,0,0.927412799,2.037734195
"(120.140703, 30.239438)",2,7.686787955,30.244438,30.234438,120.145703,120.135703,120.140703,30.239438,18,7.328009716,20,9,61,3.883586107,3.71960978,30,1,8,1,0,5,0,0,0,0,0,0,0,1,0,0,9,0,7,0,0,0,25,4,0.795840946,1.748641287
"(120.280703, 30.239438)",1873,12.51195018,30.244438,30.234438,120.285703,120.275703,120.280703,30.239438,804,7.807175817,2677,0.429257875,301,7.343891724,8.143396042,30,0,23,5,6,2,33,9,5,21,0,0,5,5,5,0,50,3,63,17,0,2,0,47,0.825323928,2.338318766
"(120.350703, 30.239438)",49,12.33503892,30.244438,30.234438,120.355703,120.345703,120.350703,30.239438,149,10.16022351,198,3.040816327,22,5.238746402,15.09878824,30,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0.832849626,1.340419763
"(120.390703, 30.239438)",291,9.095316307,30.244438,30.234438,120.395703,120.385703,120.390703,30.239438,314,10.28238313,605,1.079037801,286,6.713261784,19.0873567,30,0,3,3,0,3,19,0,0,210,0,0,4,2,2,0,9,1,15,7,0,0,0,8,0.449740721,1.153562173
"(120.400703, 30.239438)",268,8.626613943,30.244438,30.234438,120.405703,120.395703,120.400703,30.239438,245,9.6855474,513,0.914179104,11,7.618407581,20.08519134,30,0,0,0,1,0,2,0,2,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.960058249,1.720193459
"(120.410703, 30.239438)",156,10.31838243,30.244438,30.234438,120.415703,120.405703,120.410703,30.239438,125,7.896767101,281,0.801282051,0,6.458149258,21.08323116,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(120.490703, 30.239438)",248,8.204102351,30.244438,30.234438,120.495703,120.485703,120.490703,30.239438,203,10.56378481,451,0.818548387,90,12.29026867,29.07230193,30,0,1,2,1,4,12,4,1,12,0,0,9,0,1,0,9,2,19,6,0,0,0,7,0.868258384,2.351287292
"(119.690703, 30.249438)",0,0,30.254438,30.244438,119.695703,119.685703,119.690703,30.249438,0,0,0,0,16,4.521412018,48.51551525,30,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,1,4,1,0,0,3,0,0.926879687,1.927392126
"(119.700703, 30.249438)",210,9.10527442,30.254438,30.244438,119.705703,119.695703,119.700703,30.249438,214,10.10924026,424,1.019047619,565,10.19215584,47.51553974,30,0,23,2,4,6,51,14,10,65,0,2,18,18,7,1,35,6,211,42,0,2,3,45,0.733918561,2.198623519
"(119.710703, 30.249438)",865,12.37271423,30.254438,30.244438,119.715703,119.705703,119.710703,30.249438,940,12.43108751,1805,1.086705202,900,8.501400904,46.51556519,30,0,24,3,15,6,108,31,51,65,0,1,45,23,7,2,92,32,262,64,0,7,0,62,0.802764649,2.363691522
"(119.780703, 30.249438)",0,0,30.254438,30.244438,119.785703,119.775703,119.780703,30.249438,0,0,0,0,8,7.435131203,39.51578006,30,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.967132018,1.732867951
"(119.810703, 30.249438)",254,11.08450134,30.254438,30.244438,119.815703,119.805703,119.810703,30.249438,85,8.729050014,339,0.334645669,507,9.735112038,36.5158973,30,0,19,9,8,4,10,11,7,161,0,0,20,5,3,0,48,13,116,10,0,4,3,56,0.736787589,2.12959004
"(119.820703, 30.249438)",2070,17.67551996,30.254438,30.244438,119.825703,119.815703,119.820703,30.249438,2665,18.2179122,4735,1.287439614,518,8.849693988,35.51594081,30,0,13,2,9,3,13,19,8,108,0,1,24,6,2,2,62,16,138,19,0,5,0,68,0.752135758,2.214617843
"(119.840703, 30.249438)",116,11.50815984,30.254438,30.244438,119.845703,119.835703,119.840703,30.249438,451,18.65799944,567,3.887931034,21,5.66815851,33.51603554,30,0,1,0,1,0,1,0,0,12,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0.709332027,1.558561764
"(119.860703, 30.249438)",370,11.6577231,30.254438,30.244438,119.865703,119.855703,119.860703,30.249438,529,15.86455097,899,1.42972973,24,11.01902185,31.51614238,30,0,1,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415373501,0.456334432
"(119.970703, 30.249438)",988,13.22880524,30.254438,30.244438,119.975703,119.965703,119.970703,30.249438,444,12.68860089,1432,0.449392713,151,12.30500969,20.51705631,30,0,14,0,3,1,6,3,9,28,0,0,22,1,2,0,11,13,17,12,0,0,0,9,0.888629698,2.406453834
"(119.990703, 30.249438)",461,10.4857619,30.254438,30.244438,119.995703,119.985703,119.990703,30.249438,186,10.06808204,647,0.403470716,25,0.434539953,18.51731449,30,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40217919,0.278769372
"(120.080703, 30.249438)",255,11.17752494,30.254438,30.244438,120.085703,120.075703,120.080703,30.249438,230,7.830497424,485,0.901960784,20,5.681289745,9.519819193,30,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,2,3,4,3,0,0,2,0,0.947172622,2.180945561
"(120.090703, 30.249438)",438,9.666361686,30.254438,30.244438,120.095703,120.085703,120.090703,30.249438,408,11.08567641,846,0.931506849,40,8.976446744,8.520424102,30,0,3,0,0,10,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,18,1,0.759078482,1.578459328
"(120.100703, 30.249438)",0,0,30.254438,30.244438,120.105703,120.095703,120.100703,30.249438,2,5.986782905,2,0,227,10.76382531,7.521189814,30,0,13,105,3,12,13,2,0,3,0,0,12,0,0,0,16,1,13,6,0,0,4,24,0.731503054,1.930478497
